GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A075F882	Hsf1	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q00613|ensembl:ENSP00000431512	10090	Ensembl		P
UniProtKB	A0A075F882	Hsf1	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q00613|ensembl:ENSP00000431512	10090	Ensembl		P
UniProtKB	A0A075F882	Hsf1	involved_in	GO:0061408	positive regulation of transcription from RNA polymerase II promoter in response to heat stress	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q00613|ensembl:ENSP00000431512	10090	Ensembl		P
UniProtKB	A0A087WNL1	2610044O15Rik8	involved_in	GO:0006357	regulation of transcription by RNA polymerase II	ECO:0000318	IBA	PMID:21873635	MGI:MGI:107187|MGI:MGI:1195345|MGI:MGI:1278332|MGI:MGI:1891832|MGI:MGI:1919715|MGI:MGI:1929213|PANTHER:PTN004702374|UniProtKB:P41182|UniProtKB:Q13105|UniProtKB:Q6ZSB9|UniProtKB:Q8N680|UniProtKB:Q9UM63|UniProtKB:Q9Y2K1	10090	GO_Central		P
UniProtKB	A0A087WPA7	Myb	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P10242|ensembl:ENSP00000339992	10090	Ensembl		P
UniProtKB	A0A087WPA7	Myb	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P10242|ensembl:ENSP00000339992	10090	Ensembl		P
UniProtKB	A0A087WPF7	Auts2	acts_upstream_of_or_within	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000266	ISO	GO_REF:0000008	UniProtKB:Q8WXX7	10090	MGI		P
UniProtKB	A0A087WPL5	Dhx9	involved_in	GO:0006357	regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q08211|ensembl:ENSP00000356520	10090	Ensembl		P
UniProtKB	A0A087WPL5	Dhx9	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q08211|ensembl:ENSP00000356520	10090	Ensembl		P
UniProtKB	A0A087WPQ8	Carf	involved_in	GO:0061400	positive regulation of transcription from RNA polymerase II promoter in response to calcium ion	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029309	10090	InterPro		P
UniProtKB	A0A087WQQ7	2610044O15Rik8	involved_in	GO:0006357	regulation of transcription by RNA polymerase II	ECO:0000318	IBA	PMID:21873635	MGI:MGI:107187|MGI:MGI:1195345|MGI:MGI:1278332|MGI:MGI:1891832|MGI:MGI:1919715|MGI:MGI:1929213|PANTHER:PTN004702374|UniProtKB:P41182|UniProtKB:Q13105|UniProtKB:Q6ZSB9|UniProtKB:Q8N680|UniProtKB:Q9UM63|UniProtKB:Q9Y2K1	10090	GO_Central		P
UniProtKB	A0A087WRJ1	2610044O15Rik8	involved_in	GO:0006357	regulation of transcription by RNA polymerase II	ECO:0000318	IBA	PMID:21873635	MGI:MGI:107187|MGI:MGI:1195345|MGI:MGI:1278332|MGI:MGI:1891832|MGI:MGI:1919715|MGI:MGI:1929213|PANTHER:PTN004702374|UniProtKB:P41182|UniProtKB:Q13105|UniProtKB:Q6ZSB9|UniProtKB:Q8N680|UniProtKB:Q9UM63|UniProtKB:Q9Y2K1	10090	GO_Central		P
UniProtKB	A0A087WS64	Gm7145	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1332234|MGI:MGI:1342540|MGI:MGI:1342541|MGI:MGI:1342542|MGI:MGI:1343139|PANTHER:PTN004702687|RGD:621344|UniProtKB:Q9UID6	10090	GO_Central		P
UniProtKB	A0A087WS64	Gm7145	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000318	IBA	PMID:21873635	MGI:MGI:103170|PANTHER:PTN001560527|RGD:708385|UniProtKB:Q99684|UniProtKB:Q9GZX5	10090	GO_Central		P
UniProtKB	A0A087WSB8	Hmgn3	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR031073	10090	InterPro		P
UniProtKB	A0A087WSP5	Stat1	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P42224|ensembl:ENSP00000354394	10090	Ensembl		P
UniProtKB	A0A0A0MQ69	Atf6b	involved_in	GO:0006357	regulation of transcription by RNA polymerase II	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029809	10090	InterPro		P
UniProtKB	A0A0A0MQ69	Atf6b	involved_in	GO:1990440	positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99941|ensembl:ENSP00000364349	10090	Ensembl		P
UniProtKB	A0A0A0MQ69	Atf6b	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99941|ensembl:ENSP00000364349	10090	Ensembl		P
UniProtKB	A0A0A0MQ73	Kmt2d	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O14686|ensembl:ENSP00000301067	10090	Ensembl		P
UniProtKB	A0A0A0MQ91	Gm28230	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000364	IEA	GO_REF:0000108	GO:0001228	10090	GOC		P
UniProtKB	A0A0A0MQH4	Hnf1b	involved_in	GO:0006357	regulation of transcription by RNA polymerase II	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039066	10090	InterPro		P
UniProtKB	A0A0A0MQN6	Crx	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O43186|ensembl:ENSP00000221996	10090	Ensembl		P
UniProtKB	A0A0A6YVV5	Fubp3	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000815781|UniProtKB:Q96I24	10090	GO_Central		P
UniProtKB	A0A0A6YVV5	Fubp3	acts_upstream_of_or_within	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000266	ISO	GO_REF:0000008	UniProtKB:Q96I24	10090	MGI		P
UniProtKB	A0A0A6YW42	Fubp3	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000815781|UniProtKB:Q96I24	10090	GO_Central		P
UniProtKB	A0A0A6YW42	Fubp3	acts_upstream_of_or_within	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000266	ISO	GO_REF:0000008	UniProtKB:Q96I24	10090	MGI		P
UniProtKB	A0A0A6YWE3	Plagl1	acts_upstream_of_or_within	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000266	ISO	GO_REF:0000008	UniProtKB:Q9UM63	10090	MGI		P
UniProtKB	A0A0A6YX76	Fubp3	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000815781|UniProtKB:Q96I24	10090	GO_Central		P
UniProtKB	A0A0A6YX76	Fubp3	acts_upstream_of_or_within	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000266	ISO	GO_REF:0000008	UniProtKB:Q96I24	10090	MGI		P
