GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A096MIW8	Mxd4	contributes_to	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000266	ISO	PMID:8521822	RGD:1312920	10116	RGD		F
UniProtKB	A0A096MIX7	Zic3	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0003002|FB:FBgn0039039|MGI:MGI:106676|MGI:MGI:106679|MGI:MGI:106683|MGI:MGI:1932535|PANTHER:PTN001803442|PomBase:SPAC6G10.12c|SGD:S000002553|SGD:S000003592|SGD:S000004121|UniProtKB:O60481|UniProtKB:Q14872	10116	GO_Central		F
UniProtKB	A0A096MIX7	Zic3	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000266	ISO	PMID:17764085	RGD:1347201	10116	RGD		F
UniProtKB	A0A096MIX7	Zic3	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000266	ISO	PMID:11053430	RGD:1557273	10116	RGD		F
UniProtKB	A0A096MJ02	Zmym3	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000746294|UniProtKB:Q9UJ78	10116	GO_Central		F
UniProtKB	A0A096MJD5	Pknox2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000611|FB:FBgn0001235|FB:FBgn0033748|FB:FBgn0033749|MGI:MGI:104717|MGI:MGI:108519|MGI:MGI:1201409|MGI:MGI:97495|MGI:MGI:97496|PANTHER:PTN001723890|SGD:S000000635|UniProtKB:O14770|UniProtKB:P40425|UniProtKB:Q15583	10116	GO_Central		F
UniProtKB	A0A096MJF0	Foxo4	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0038197|MGI:MGI:1890077|MGI:MGI:1890081|MGI:MGI:2676586|PANTHER:PTN002908599|UniProtKB:O43524|UniProtKB:P98177	10116	GO_Central		F
UniProtKB	A0A096MJF0	Foxo4	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000266	ISO	PMID:11689711	RGD:1353756	10116	RGD		F
UniProtKB	A0A096MJH5	Zic3	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0003002|FB:FBgn0039039|MGI:MGI:106676|MGI:MGI:106679|MGI:MGI:106683|MGI:MGI:1932535|PANTHER:PTN001803442|PomBase:SPAC6G10.12c|SGD:S000002553|SGD:S000003592|SGD:S000004121|UniProtKB:O60481|UniProtKB:Q14872	10116	GO_Central		F
UniProtKB	A0A096MJH5	Zic3	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000266	ISO	PMID:17764085	RGD:1347201	10116	RGD		F
UniProtKB	A0A096MJH5	Zic3	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000266	ISO	PMID:11053430	RGD:1557273	10116	RGD		F
UniProtKB	A0A096MJH5	Zic3	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q62521|ensembl:ENSMUSP00000085999	10116	Ensembl		F
UniProtKB	A0A096MJH5	Zic3	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O60481|ensembl:ENSP00000287538	10116	Ensembl		F
UniProtKB	A0A096MJK1	Pknox2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000611|FB:FBgn0001235|FB:FBgn0033748|FB:FBgn0033749|MGI:MGI:104717|MGI:MGI:108519|MGI:MGI:1201409|MGI:MGI:97495|MGI:MGI:97496|PANTHER:PTN001723890|SGD:S000000635|UniProtKB:O14770|UniProtKB:P40425|UniProtKB:Q15583	10116	GO_Central		F
