GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A023UF19	Tfap2c	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004979|InterPro:IPR008123	10090	InterPro		F
UniProtKB	A0A068BD65	Rxrb	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001628	10090	InterPro		F
UniProtKB	A0A068BES4	Rxrb	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001628	10090	InterPro		F
UniProtKB	A0A068BFV6	Rxrb	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001628	10090	InterPro		F
UniProtKB	A0A068BGT5	Rxrb	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001628	10090	InterPro		F
UniProtKB	A0A068BGV8	Rxrb	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001628	10090	InterPro		F
UniProtKB	A0A068BIV0	Rxrb	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001628	10090	InterPro		F
UniProtKB	A0A075F5C6	Hsf1	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000232|InterPro:IPR010542	10090	InterPro		F
UniProtKB	A0A075F6C2	Hsf1	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000232|InterPro:IPR010542	10090	InterPro		F
UniProtKB	A0A075F882	Hsf1	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000232|InterPro:IPR010542	10090	InterPro		F
UniProtKB	A0A075F882	Hsf1	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q00613|ensembl:ENSP00000431512	10090	Ensembl		F
UniProtKB	A0A075F891	Hsf1	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000232|InterPro:IPR010542	10090	InterPro		F
UniProtKB	A0A087WNK8	Lhx1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10090	InterPro		F
UniProtKB	A0A087WNL1	2610044O15Rik8	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:107187|MGI:MGI:1195345|MGI:MGI:1278332|MGI:MGI:1929213|PANTHER:PTN004702374|UniProtKB:Q8N680|UniProtKB:Q9Y2Y4	10090	GO_Central		F
UniProtKB	A0A087WNP1	Gm28168	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0013469|MGI:MGI:104786|PANTHER:PTN004701291|RGD:708346|UniProtKB:Q86UQ0	10090	GO_Central		F
UniProtKB	A0A087WNP1	Gm28168	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:104786|PANTHER:PTN001226166|UniProtKB:Q86UQ0	10090	GO_Central		F
UniProtKB	A0A087WNP5	Gm10778	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	FB:FBgn0001981|PANTHER:PTN007798770|UniProtKB:P52738|UniProtKB:Q96RE9|UniProtKB:Q9Y473	10090	GO_Central		F
