GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A024R5A7	TAF6L	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR037796	9606	InterPro		F
UniProtKB	A0A024R6P8	BRF1	enables	GO:0000995	RNA polymerase III general transcription initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029529	9606	InterPro		F
UniProtKB	A3KN61	BRF1	enables	GO:0000995	RNA polymerase III general transcription initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029529	9606	InterPro		F
UniProtKB	A4D299	TAF6	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR037796	9606	InterPro		F
UniProtKB	A6NIE6	RRN3P2	enables	GO:0001181	RNA polymerase I general transcription initiation factor activity	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000300504|PomBase:SPAC18G6.11c|SGD:S000001608	9606	GO_Central		F
UniProtKB	A8K0D4	A8K0D4	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR037796	9606	InterPro		F
UniProtKB	B3KUR4	B3KUR4	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR037796	9606	InterPro		F
UniProtKB	B3KWA2	B3KWA2	enables	GO:0000995	RNA polymerase III general transcription initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029529	9606	InterPro		F
UniProtKB	B4DVM4	TAF6L	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR037796	9606	InterPro		F
UniProtKB	C9J088	TAF6	enables	GO:0016251	RNA polymerase II general transcription initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR037796	9606	InterPro		F
