GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A075FKQ4	A0A075FKQ4	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029808	10116	InterPro		P
UniProtKB	A0A096MIT4	Il33	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O95760|ensembl:ENSP00000370842	10116	Ensembl		P
UniProtKB	A0A096MIT4	Il33	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BVZ5|ensembl:ENSMUSP00000025724	10116	Ensembl		P
UniProtKB	A0A096MIW8	Mxd4	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000266	ISO	PMID:8521822	RGD:1312920	10116	RGD		P
UniProtKB	A0A096MIX2	Ddx17	involved_in	GO:0006357	regulation of transcription by RNA polymerase II	ECO:0000266	ISO	PMID:24275493	RGD:1312679	10116	RGD		P
UniProtKB	A0A096MIX2	Ddx17	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000266	ISO	PMID:17226766	RGD:1312679	10116	RGD		P
UniProtKB	A0A096MIX7	Zic3	involved_in	GO:0006357	regulation of transcription by RNA polymerase II	ECO:0000318	IBA	PMID:21873635	FB:FBgn0003002|FB:FBgn0033782|FB:FBgn0039039|MGI:MGI:101786|MGI:MGI:106676|MGI:MGI:106679|MGI:MGI:106683|MGI:MGI:1932535|PANTHER:PTN001803442|RGD:1308956|SGD:S000002553|SGD:S000003592|SGD:S000004121|UniProtKB:A0A1D8PM73|UniProtKB:O60481|UniProtKB:Q14872|UniProtKB:Q59RR0|WB:WBGene00006604	10116	GO_Central		P
UniProtKB	A0A096MIX7	Zic3	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000318	IBA	PMID:21873635	MGI:MGI:106676|PANTHER:PTN002715611|UniProtKB:O60481	10116	GO_Central		P
UniProtKB	A0A096MIX7	Zic3	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000266	ISO	PMID:17764085	RGD:1347201	10116	RGD		P
UniProtKB	A0A096MIX7	Zic3	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000266	ISO	PMID:16496285	RGD:1557273	10116	RGD		P
UniProtKB	A0A096MIX7	Zic3	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000266	ISO	PMID:11053430	RGD:1557273	10116	RGD		P
UniProtKB	A0A096MIY3	Tdg	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000314	IDA	PMID:11438542		10116	RGD		P
UniProtKB	A0A096MIY3	Tdg	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000315	IMP	PMID:18945672		10116	RGD		P
UniProtKB	A0A096MIY3	Tdg	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000266	ISO	PMID:18945672	RGD:1617602	10116	RGD		P
UniProtKB	A0A096MIY3	Tdg	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P56581|ensembl:ENSMUSP00000121000	10116	Ensembl		P
UniProtKB	A0A096MIY6	A0A096MIY6	involved_in	GO:0032968	positive regulation of transcription elongation from RNA polymerase II promoter	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000464223|RGD:620658	10116	GO_Central		P
UniProtKB	A0A096MJ02	Zmym3	involved_in	GO:0006357	regulation of transcription by RNA polymerase II	ECO:0000318	IBA	PMID:21873635	FB:FBgn0010328|PANTHER:PTN000746294|UniProtKB:Q9UJ78	10116	GO_Central		P
UniProtKB	A0A096MJ09	Mef2c	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033896	10116	InterPro		P
UniProtKB	A0A096MJ23	Mef2c	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033896	10116	InterPro		P
UniProtKB	A0A096MJ70	Prdm16	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000266	ISO	PMID:24703692	RGD:1620785	10116	RGD		P
UniProtKB	A0A096MJ70	Prdm16	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000266	ISO	PMID:19049980	RGD:1353101	10116	RGD		P
UniProtKB	A0A096MJ72	Hnf1b	involved_in	GO:0006357	regulation of transcription by RNA polymerase II	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039066	10116	InterPro		P
UniProtKB	A0A096MJ88	Ddx17	involved_in	GO:0006357	regulation of transcription by RNA polymerase II	ECO:0000266	ISO	PMID:24275493	RGD:1312679	10116	RGD		P
UniProtKB	A0A096MJ88	Ddx17	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000266	ISO	PMID:17226766	RGD:1312679	10116	RGD		P
UniProtKB	A0A096MJD5	Pknox2	involved_in	GO:0006357	regulation of transcription by RNA polymerase II	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000611|FB:FBgn0001235|MGI:MGI:104717|MGI:MGI:1194497|MGI:MGI:1201409|MGI:MGI:1341793|MGI:MGI:2445415|MGI:MGI:97495|MGI:MGI:97496|PANTHER:PTN001723890|SGD:S000000635|SGD:S000006098|UniProtKB:O14770|UniProtKB:P40425|UniProtKB:Q15583|UniProtKB:Q9GZN2|WB:WBGene00000443|ZFIN:ZDB-GENE-000201-18|ZFIN:ZDB-GENE-010406-2	10116	GO_Central		P
UniProtKB	A0A096MJD5	Pknox2	involved_in	GO:0006357	regulation of transcription by RNA polymerase II	ECO:0000266	ISO	PMID:17049510	RGD:1623840	10116	RGD		P
UniProtKB	A0A096MJD9	Mef2c	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033896	10116	InterPro		P
UniProtKB	A0A096MJF0	Foxo4	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000318	IBA	PMID:21873635	FB:FBgn0038197|MGI:MGI:1890077|MGI:MGI:1890081|PANTHER:PTN002908599|UniProtKB:O43524|WB:WBGene00000912|ZFIN:ZDB-GENE-990708-6	10116	GO_Central		P
UniProtKB	A0A096MJF0	Foxo4	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000318	IBA	PMID:21873635	FB:FBgn0038197|MGI:MGI:1890077|MGI:MGI:1890081|PANTHER:PTN002908599|UniProtKB:O43524|UniProtKB:P98177|UniProtKB:Q12778|WB:WBGene00000912	10116	GO_Central		P
UniProtKB	A0A096MJF0	Foxo4	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000266	ISO	PMID:15905404	RGD:1353756	10116	RGD		P
UniProtKB	A0A096MJF0	Foxo4	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000266	ISO	PMID:11689711	RGD:1353756	10116	RGD		P
UniProtKB	A0A096MJG8	Hnf1b	involved_in	GO:0006357	regulation of transcription by RNA polymerase II	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039066	10116	InterPro		P
UniProtKB	A0A096MJH1	Sema4d	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000318	IBA	PMID:21873635	MGI:MGI:109244|PANTHER:PTN002592970|UniProtKB:Q92854	10116	GO_Central		P
UniProtKB	A0A096MJH1	Sema4d	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000266	ISO	PMID:22019888	RGD:1321524	10116	RGD		P
UniProtKB	A0A096MJH1	Sema4d	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000266	ISO	PMID:22019888	RGD:1321523	10116	RGD		P
UniProtKB	A0A096MJH5	Zic3	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000318	IBA	PMID:21873635	MGI:MGI:106676|PANTHER:PTN002715611|UniProtKB:O60481	10116	GO_Central		P
UniProtKB	A0A096MJH5	Zic3	involved_in	GO:0006357	regulation of transcription by RNA polymerase II	ECO:0000318	IBA	PMID:21873635	FB:FBgn0003002|FB:FBgn0033782|FB:FBgn0039039|MGI:MGI:101786|MGI:MGI:106676|MGI:MGI:106679|MGI:MGI:106683|MGI:MGI:1932535|PANTHER:PTN001803442|RGD:1308956|SGD:S000002553|SGD:S000003592|SGD:S000004121|UniProtKB:A0A1D8PM73|UniProtKB:O60481|UniProtKB:Q14872|UniProtKB:Q59RR0|WB:WBGene00006604	10116	GO_Central		P
UniProtKB	A0A096MJH5	Zic3	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000266	ISO	PMID:17764085	RGD:1347201	10116	RGD		P
UniProtKB	A0A096MJH5	Zic3	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000266	ISO	PMID:16496285	RGD:1557273	10116	RGD		P
UniProtKB	A0A096MJH5	Zic3	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000266	ISO	PMID:11053430	RGD:1557273	10116	RGD		P
UniProtKB	A0A096MJH5	Zic3	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q62521|ensembl:ENSMUSP00000085999	10116	Ensembl		P
UniProtKB	A0A096MJH5	Zic3	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O60481|ensembl:ENSP00000287538	10116	Ensembl		P
UniProtKB	A0A096MJK1	Pknox2	involved_in	GO:0006357	regulation of transcription by RNA polymerase II	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000611|FB:FBgn0001235|MGI:MGI:104717|MGI:MGI:1194497|MGI:MGI:1201409|MGI:MGI:1341793|MGI:MGI:2445415|MGI:MGI:97495|MGI:MGI:97496|PANTHER:PTN001723890|SGD:S000000635|SGD:S000006098|UniProtKB:O14770|UniProtKB:P40425|UniProtKB:Q15583|UniProtKB:Q9GZN2|WB:WBGene00000443|ZFIN:ZDB-GENE-000201-18|ZFIN:ZDB-GENE-010406-2	10116	GO_Central		P
UniProtKB	A0A096MJK1	Pknox2	involved_in	GO:0006357	regulation of transcription by RNA polymerase II	ECO:0000266	ISO	PMID:17049510	RGD:1623840	10116	RGD		P
UniProtKB	A0A096MJK1	Pknox2	involved_in	GO:0006357	regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BG99|ensembl:ENSMUSP00000035806	10116	Ensembl		P
UniProtKB	A0A096MJL8	Kdm5a	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000266	ISO	PMID:18483221	RGD:1313453	10116	RGD		P
UniProtKB	A0A096MJN1	Foxo3	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000318	IBA	PMID:21873635	FB:FBgn0038197|MGI:MGI:1890077|MGI:MGI:1890081|PANTHER:PTN002908599|UniProtKB:O43524|WB:WBGene00000912|ZFIN:ZDB-GENE-990708-6	10116	GO_Central		P
UniProtKB	A0A096MJN1	Foxo3	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000318	IBA	PMID:21873635	FB:FBgn0038197|MGI:MGI:1890077|MGI:MGI:1890081|PANTHER:PTN002908599|UniProtKB:O43524|UniProtKB:P98177|UniProtKB:Q12778|WB:WBGene00000912	10116	GO_Central		P
UniProtKB	A0A096MJN1	Foxo3	involved_in	GO:0006357	regulation of transcription by RNA polymerase II	ECO:0000266	ISO	PMID:17521387	RGD:1553155	10116	RGD		P
UniProtKB	A0A096MJN1	Foxo3	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000266	ISO	PMID:20371612	RGD:1319403	10116	RGD		P
UniProtKB	A0A096MJN1	Foxo3	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000266	ISO	PMID:18787191	RGD:1319403	10116	RGD		P
UniProtKB	A0A096MJN1	Foxo3	involved_in	GO:1902895	positive regulation of pri-miRNA transcription by RNA polymerase II	ECO:0000266	ISO	PMID:19933931	RGD:1553155	10116	RGD		P
UniProtKB	A0A096MJN1	Foxo3	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000266	ISO	PMID:14734530	RGD:1319403	10116	RGD		P
UniProtKB	A0A096MJN1	Foxo3	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000266	ISO	PMID:10102273	RGD:1319403	10116	RGD		P
UniProtKB	A0A096MJQ6	Sox13	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000318	IBA	PMID:21873635	MGI:MGI:98367|MGI:MGI:98368|PANTHER:PTN002909527	10116	GO_Central		P
UniProtKB	A0A096MJS4	Brms1l	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001095090|SGD:S000000011|SGD:S000001346|UniProtKB:Q9H7L9	10116	GO_Central		P
UniProtKB	A0A096MJU1	Atad2b	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000552695|SGD:S000003502	10116	GO_Central		P
