GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A096MIS7	Tdrd3	enables	GO:0003713	transcription coactivator activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9H7E2|ensembl:ENSP00000367113	10116	Ensembl		F
UniProtKB	A0A096MIX2	Ddx17	enables	GO:0003713	transcription coactivator activity	ECO:0000266	ISO	GO_REF:0000096	RGD:1312679	10116	RGD		F
UniProtKB	A0A096MIY3	Tdg	enables	GO:0003712	transcription coregulator activity	ECO:0000266	ISO	GO_REF:0000096	RGD:1617602	10116	RGD		F
UniProtKB	A0A096MIY3	Tdg	enables	GO:0003712	transcription coregulator activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P56581|ensembl:ENSMUSP00000121000	10116	Ensembl		F
UniProtKB	A0A096MJ52	Mcidas	enables	GO:0003713	transcription coactivator activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029699	10116	InterPro		F
UniProtKB	A0A096MJ70	Prdm16	enables	GO:0003712	transcription coregulator activity	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1917923|PANTHER:PTN000694483	10116	GO_Central		F
UniProtKB	A0A096MJ70	Prdm16	enables	GO:0003713	transcription coactivator activity	ECO:0000266	ISO	GO_REF:0000096	RGD:1620785	10116	RGD		F
UniProtKB	A0A096MJ88	Ddx17	enables	GO:0003713	transcription coactivator activity	ECO:0000266	ISO	GO_REF:0000096	RGD:1312679	10116	RGD		F
UniProtKB	A0A096MJL8	Kdm5a	enables	GO:0003713	transcription coactivator activity	ECO:0000266	ISO	GO_REF:0000096	RGD:1313453	10116	RGD		F
UniProtKB	A0A096MJS1	Cited1	enables	GO:0003713	transcription coactivator activity	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1306784|MGI:MGI:1861694|PANTHER:PTN001048321|UniProtKB:Q99966|UniProtKB:Q99967|UniProtKB:Q9I8K7	10116	GO_Central		F
UniProtKB	A0A096MJS1	Cited1	enables	GO:0003713	transcription coactivator activity	ECO:0000266	ISO	GO_REF:0000096	RGD:1344879	10116	RGD		F
UniProtKB	A0A096MJW9	Ddx17	enables	GO:0003713	transcription coactivator activity	ECO:0000266	ISO	GO_REF:0000096	RGD:1312679	10116	RGD		F
UniProtKB	A0A096MJZ8	Kdm5a	enables	GO:0003713	transcription coactivator activity	ECO:0000266	ISO	GO_REF:0000096	RGD:1313453	10116	RGD		F
UniProtKB	A0A096MK47	Mlip	enables	GO:0003714	transcription corepressor activity	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1916892|PANTHER:PTN002834612	10116	GO_Central		F
UniProtKB	A0A096MK47	Mlip	enables	GO:0003714	transcription corepressor activity	ECO:0000266	ISO	GO_REF:0000096	RGD:1618346	10116	RGD		F
UniProtKB	A0A096MKA6	Prdm16	enables	GO:0003712	transcription coregulator activity	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1917923|PANTHER:PTN000694483	10116	GO_Central		F
UniProtKB	A0A096MKA6	Prdm16	enables	GO:0003713	transcription coactivator activity	ECO:0000266	ISO	GO_REF:0000096	RGD:1620785	10116	RGD		F
UniProtKB	A0A096MKF8	Med12	enables	GO:0003713	transcription coactivator activity	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1926212|PANTHER:PTN000980589|UniProtKB:Q93074	10116	GO_Central		F
UniProtKB	A0A096MKF8	Med12	enables	GO:0003712	transcription coregulator activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR019035	10116	InterPro		F
UniProtKB	A0A096MKF8	Med12	enables	GO:0003713	transcription coactivator activity	ECO:0000266	ISO	GO_REF:0000096	RGD:1350145	10116	RGD		F
UniProtKB	A0A096MKF8	Med12	enables	GO:0003713	transcription coactivator activity	ECO:0000266	ISO	GO_REF:0000096	RGD:1557537	10116	RGD		F
UniProtKB	A0A096MKF8	Med12	enables	GO:0003712	transcription coregulator activity	ECO:0000266	ISO	GO_REF:0000096	RGD:1350145	10116	RGD		F
UniProtKB	A0A096MKF8	Med12	enables	GO:0003712	transcription coregulator activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q93074|ensembl:ENSP00000363193	10116	Ensembl		F
UniProtKB	A0A096MKF8	Med12	enables	GO:0003713	transcription coactivator activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q93074|ensembl:ENSP00000363193	10116	Ensembl		F
UniProtKB	A0A096MKF8	Med12	enables	GO:0003713	transcription coactivator activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A2AGH6|ensembl:ENSMUSP00000085260	10116	Ensembl		F
UniProtKB	A0A0A0MY12	Kat6a	enables	GO:0003713	transcription coactivator activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR031280	10116	InterPro		F
UniProtKB	A0A0G2JT20	Mier2	enables	GO:0003714	transcription corepressor activity	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001328846|UniProtKB:Q13330	10116	GO_Central		F
UniProtKB	A0A0G2JT93	Ctnnb1	enables	GO:0003713	transcription coactivator activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	10116	Ensembl		F
UniProtKB	A0A0G2JTH7	Ube3a	enables	GO:0003713	transcription coactivator activity	ECO:0000266	ISO	GO_REF:0000096	RGD:1314935	10116	RGD		F
UniProtKB	A0A0G2JTK6	Mta3	enables	GO:0003713	transcription coactivator activity	ECO:0000318	IBA	PMID:21873635	MGI:MGI:2150037|PANTHER:PTN000852793|UniProtKB:Q13330	10116	GO_Central		F
UniProtKB	A0A0G2JTK6	Mta3	enables	GO:0003714	transcription corepressor activity	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001328846|UniProtKB:Q13330	10116	GO_Central		F
UniProtKB	A0A0G2JTM7	Brd7	enables	GO:0003713	transcription coactivator activity	ECO:0000266	ISO	GO_REF:0000096	RGD:1320478	10116	RGD		F
UniProtKB	A0A0G2JTM7	Brd7	enables	GO:0003714	transcription corepressor activity	ECO:0000266	ISO	GO_REF:0000096	RGD:1320478	10116	RGD		F
UniProtKB	A0A0G2JTM7	Brd7	enables	GO:0003714	transcription corepressor activity	ECO:0000266	ISO	GO_REF:0000096	RGD:1320479	10116	RGD		F
UniProtKB	A0A0G2JTM7	Brd7	enables	GO:0003714	transcription corepressor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O88665|ensembl:ENSMUSP00000034085	10116	Ensembl		F
UniProtKB	A0A0G2JTM7	Brd7	enables	GO:0003714	transcription corepressor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9NPI1|ensembl:ENSP00000378181	10116	Ensembl		F
UniProtKB	A0A0G2JTM7	Brd7	enables	GO:0003713	transcription coactivator activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9NPI1|ensembl:ENSP00000378181	10116	Ensembl		F
