GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A087WPL5	Dhx9	enables	GO:0003713	transcription coactivator activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q08211|ensembl:ENSP00000356520	10090	Ensembl		F
UniProtKB	A0A087WPL5	Dhx9	enables	GO:0003712	transcription coregulator activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q08211|ensembl:ENSP00000356520	10090	Ensembl		F
UniProtKB	A0A087WPR8	Ep300	enables	GO:0003712	transcription coregulator activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003101|InterPro:IPR036529	10090	InterPro		F
UniProtKB	A0A087WSU4	Nab1	enables	GO:0003712	transcription coregulator activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006986|InterPro:IPR006988|InterPro:IPR039040	10090	InterPro		F
UniProtKB	A0A0G2JE63	Supt20	enables	GO:0003712	transcription coregulator activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR021950	10090	InterPro		F
UniProtKB	A0A0G2JET8	Med12l	enables	GO:0003712	transcription coregulator activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR019035	10090	InterPro		F
UniProtKB	A0A0G2JEY3	Supt20	enables	GO:0003712	transcription coregulator activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR021950	10090	InterPro		F
UniProtKB	A0A0G2JFM5	Supt20	enables	GO:0003712	transcription coregulator activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR021950	10090	InterPro		F
UniProtKB	A0A0G2JFS7	Ldb2	enables	GO:0003712	transcription coregulator activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR030174	10090	InterPro		F
UniProtKB	A0A0G2JGD1	Supt20	enables	GO:0003712	transcription coregulator activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR021950	10090	InterPro		F
UniProtKB	A0A0G2JGG3	Ppargc1a	enables	GO:0003712	transcription coregulator activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR034605|InterPro:IPR034625	10090	InterPro		F
UniProtKB	A0A0G2JGY6	Supt20	enables	GO:0003712	transcription coregulator activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR021950	10090	InterPro		F
UniProtKB	A0A0J9YU62	Ctbp1	enables	GO:0003714	transcription corepressor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR043322	10090	InterPro		F
UniProtKB	A0A0J9YUA8	Med13l	enables	GO:0003712	transcription coregulator activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009401	10090	InterPro		F
UniProtKB	A0A0J9YUM4	Ctbp1	enables	GO:0003714	transcription corepressor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR043322	10090	InterPro		F
UniProtKB	A0A0N4SUW0	Scai	enables	GO:0003714	transcription corepressor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR022709	10090	InterPro		F
UniProtKB	A0A0N4SVJ6	Scai	enables	GO:0003714	transcription corepressor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR022709	10090	InterPro		F
UniProtKB	A0A0R4IZX3	Med6	enables	GO:0003712	transcription coregulator activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007018|InterPro:IPR016820	10090	InterPro		F
UniProtKB	A0A0R4J046	Cebpz	enables	GO:0003713	transcription coactivator activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q03701|ensembl:ENSP00000234170	10090	Ensembl		F
UniProtKB	A0A0R4J0V4	Jmy	enables	GO:0003713	transcription coactivator activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033324	10090	InterPro		F
UniProtKB	A0A0R4J1D5	Cbfa2t2	enables	GO:0003714	transcription corepressor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR013289	10090	InterPro		F
UniProtKB	A0A0U1RNN6	Ep300	enables	GO:0003712	transcription coregulator activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003101|InterPro:IPR036529	10090	InterPro		F
UniProtKB	A0A0U1RNQ5	Rsf1	enables	GO:0003712	transcription coregulator activity	ECO:0000318	IBA	PMID:21873635	FB:FBgn0028387|FB:FBgn0087008|MGI:MGI:1932051|PANTHER:PTN000064894|SGD:S000005770|UniProtKB:Q92993	10090	GO_Central		F
UniProtKB	A0A0U1RP31	Rsf1	enables	GO:0003712	transcription coregulator activity	ECO:0000318	IBA	PMID:21873635	FB:FBgn0028387|FB:FBgn0087008|MGI:MGI:1932051|PANTHER:PTN000064894|SGD:S000005770|UniProtKB:Q92993	10090	GO_Central		F
UniProtKB	A0A0U1RPA7	Rsf1	enables	GO:0003712	transcription coregulator activity	ECO:0000318	IBA	PMID:21873635	FB:FBgn0028387|FB:FBgn0087008|MGI:MGI:1932051|PANTHER:PTN000064894|SGD:S000005770|UniProtKB:Q92993	10090	GO_Central		F
UniProtKB	A0A0U1RPL2	Crebbp	enables	GO:0003712	transcription coregulator activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003101|InterPro:IPR036529	10090	InterPro		F
UniProtKB	A0A0U1RPQ3	Crebbp	enables	GO:0003712	transcription coregulator activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003101|InterPro:IPR036529	10090	InterPro		F
UniProtKB	A0A0U1RQB6	Crebbp	enables	GO:0003712	transcription coregulator activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003101|InterPro:IPR036529	10090	InterPro		F
UniProtKB	A0A0U1RQB6	Crebbp	enables	GO:0003713	transcription coactivator activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR014744	10090	InterPro		F
UniProtKB	A0A140LHD8	Nrg1	enables	GO:0003712	transcription coregulator activity	ECO:0000266	ISO	PMID:15073182	UniProtKB:Q02297	10090	MGI		F
