GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A060PW62	Nkx2-1	involved_in	GO:0006355	regulation of transcription, DNA-templated	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10116	InterPro		P
UniProtKB	A0A060PW62	Nkx2-1	involved_in	GO:0006357	regulation of transcription by RNA polymerase II	ECO:0000366	IEA	GO_REF:0000108	GO:0000981	10116	GOC		P
UniProtKB	A0A068JFJ9	ESR1	involved_in	GO:0006355	regulation of transcription, DNA-templated	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001292|InterPro:IPR001628|InterPro:IPR013088|InterPro:IPR024178	10116	InterPro		P
UniProtKB	A0A068JIX3	ESR1	involved_in	GO:0006355	regulation of transcription, DNA-templated	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001292|InterPro:IPR001628|InterPro:IPR013088|InterPro:IPR024178	10116	InterPro		P
UniProtKB	A0A075FKQ4	A0A075FKQ4	involved_in	GO:0006355	regulation of transcription, DNA-templated	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004827	10116	InterPro		P
UniProtKB	A0A075FKQ4	A0A075FKQ4	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029808	10116	InterPro		P
UniProtKB	A0A096MIS7	Tdrd3	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0000366	IEA	GO_REF:0000108	GO:0003713	10116	GOC		P
UniProtKB	A0A096MIT4	Il33	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O95760|ensembl:ENSP00000370842	10116	Ensembl		P
UniProtKB	A0A096MIT4	Il33	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BVZ5|ensembl:ENSMUSP00000025724	10116	Ensembl		P
UniProtKB	A0A096MIU2	Ebf1	involved_in	GO:0006355	regulation of transcription, DNA-templated	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003523	10116	InterPro		P
UniProtKB	A0A096MIW0	Eda	involved_in	GO:0051092	positive regulation of NF-kappaB transcription factor activity	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002689129|UniProtKB:Q92838	10116	GO_Central		P
UniProtKB	A0A096MIW0	Eda	involved_in	GO:0051092	positive regulation of NF-kappaB transcription factor activity	ECO:0000266	ISO	GO_REF:0000096	RGD:1348155	10116	RGD		P
UniProtKB	A0A096MIW8	Mxd4	involved_in	GO:0006357	regulation of transcription by RNA polymerase II	ECO:0000318	IBA	PMID:21873635	FB:FBgn0023215|MGI:MGI:104987|MGI:MGI:104991|MGI:MGI:97245|PANTHER:PTN000239511|UniProtKB:P50539|UniProtKB:Q05195|UniProtKB:Q99583	10116	GO_Central		P
UniProtKB	A0A096MIW8	Mxd4	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000266	ISO	GO_REF:0000096	RGD:1312920	10116	RGD		P
UniProtKB	A0A096MIW8	Mxd4	involved_in	GO:0045892	negative regulation of transcription, DNA-templated	ECO:0000266	ISO	GO_REF:0000096	RGD:1312920	10116	RGD		P
UniProtKB	A0A096MIX2	Ddx17	involved_in	GO:0006357	regulation of transcription by RNA polymerase II	ECO:0000266	ISO	GO_REF:0000096	RGD:1312679	10116	RGD		P
UniProtKB	A0A096MIX2	Ddx17	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000266	ISO	GO_REF:0000096	RGD:1312679	10116	RGD		P
UniProtKB	A0A096MIX7	Zic3	involved_in	GO:0006357	regulation of transcription by RNA polymerase II	ECO:0000318	IBA	PMID:21873635	FB:FBgn0003002|FB:FBgn0033782|FB:FBgn0039039|MGI:MGI:101786|MGI:MGI:106676|MGI:MGI:106679|MGI:MGI:106683|MGI:MGI:1932535|PANTHER:PTN001803442|RGD:1308956|SGD:S000003592|SGD:S000004121|UniProtKB:A0A1D8PM73|UniProtKB:O60481|UniProtKB:Q14872|UniProtKB:Q59RR0|WB:WBGene00006604	10116	GO_Central		P
UniProtKB	A0A096MIX7	Zic3	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000318	IBA	PMID:21873635	MGI:MGI:106676|PANTHER:PTN002715611|UniProtKB:O60481	10116	GO_Central		P
UniProtKB	A0A096MIX7	Zic3	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000266	ISO	GO_REF:0000096	RGD:1347201	10116	RGD		P
UniProtKB	A0A096MIX7	Zic3	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000266	ISO	GO_REF:0000096	RGD:1557273	10116	RGD		P
UniProtKB	A0A096MIX7	Zic3	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0000266	ISO	GO_REF:0000096	RGD:1557273	10116	RGD		P
UniProtKB	A0A096MIY0	Dlx6	involved_in	GO:0006357	regulation of transcription by RNA polymerase II	ECO:0000318	IBA	PMID:21873635	MGI:MGI:101926|MGI:MGI:1919200|MGI:MGI:2669849|MGI:MGI:94901|MGI:MGI:94902|PANTHER:PTN004692250|RGD:1303178|UniProtKB:O95231|UniProtKB:P56177|UniProtKB:Q92988|UniProtKB:Q9H9S0|WB:WBGene00000446|Xenbase:XB-GENE-920868	10116	GO_Central		P
UniProtKB	A0A096MIY0	Dlx6	involved_in	GO:0006355	regulation of transcription, DNA-templated	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10116	InterPro		P
